SID,Date,category,name,value,item,tdif,delta_value
77137,2015-12-29T00:02:00Z,sit,Adversity,0,Adversity,3.066666666666667,0
77137,2015-12-29T03:06:00Z,sit,Adversity,0,Adversity,15.15,0
77137,2015-12-29T18:15:00Z,sit,Adversity,0,Adversity,3.183333333333333,2.356020942408377
77137,2015-12-29T21:26:00Z,sit,Adversity,7.5,Adversity,2.85,-2.631578947368421
77137,2015-12-30T00:17:00Z,sit,Adversity,0,Adversity,2.8333333333333335,2.6470588235294117
77137,2015-12-30T03:07:00Z,sit,Adversity,7.5,Adversity,18,-0.4166666666666667
77137,2015-12-30T21:07:00Z,sit,Adversity,0,Adversity,2.8833333333333333,0
77137,2015-12-31T00:00:00Z,sit,Adversity,0,Adversity,4.45,0
77137,2015-12-31T04:27:00Z,sit,Adversity,0,Adversity,13.633333333333333,0
77137,2015-12-31T18:05:00Z,sit,Adversity,0,Adversity,4.233333333333333,0
77137,2015-12-31T22:19:00Z,sit,Adversity,0,Adversity,1.7,2.9411764705882355
77137,2016-01-01T00:01:00Z,sit,Adversity,5,Adversity,3,-1.6666666666666667
77137,2016-01-01T03:01:00Z,sit,Adversity,0,Adversity,NA,NA
77137,2015-12-07T21:06:00Z,sit,Deception,0,Deception,2.9166666666666665,0.8571428571428572
77137,2015-12-08T00:01:00Z,sit,Deception,2.5,Deception,3.1333333333333333,-0.7978723404255319
77137,2015-12-08T03:09:00Z,sit,Deception,0,Deception,14.883333333333333,0
77137,2015-12-08T18:02:00Z,sit,Deception,0,Deception,3.4,0
77137,2015-12-08T21:26:00Z,sit,Deception,0,Deception,2.7,0
77137,2015-12-09T00:08:00Z,sit,Deception,0,Deception,2.9166666666666665,0
77137,2015-12-09T03:03:00Z,sit,Deception,0,Deception,14.983333333333333,0
77137,2015-12-09T18:02:00Z,sit,Deception,0,Deception,3.6666666666666665,0
77137,2015-12-09T21:42:00Z,sit,Deception,0,Deception,2.683333333333333,0
77137,2015-12-10T00:23:00Z,sit,Deception,0,Deception,2.6333333333333333,0
77137,2015-12-10T03:01:00Z,sit,Deception,0,Deception,15.4,0
77137,2015-12-10T18:25:00Z,sit,Deception,0,Deception,2.6166666666666667,0
77137,2015-12-10T21:02:00Z,sit,Deception,0,Deception,2.9833333333333334,0
77137,2015-12-11T00:01:00Z,sit,Deception,0,Deception,2.9833333333333334,0
77137,2015-12-11T03:00:00Z,sit,Deception,0,Deception,15.7,0
77137,2015-12-11T18:42:00Z,sit,Deception,0,Deception,2.6,0
77137,2015-12-11T21:18:00Z,sit,Deception,0,Deception,2.8,0
77137,2015-12-12T00:06:00Z,sit,Deception,0,Deception,4.133333333333334,0
77137,2015-12-12T04:14:00Z,sit,Deception,0,Deception,16.9,0
77137,2015-12-12T21:08:00Z,sit,Deception,0,Deception,2.966666666666667,0
77137,2015-12-13T00:06:00Z,sit,Deception,0,Deception,2.9833333333333334,0
77137,2015-12-13T03:05:00Z,sit,Deception,0,Deception,18.05,0
77137,2015-12-13T21:08:00Z,sit,Deception,0,Deception,3.0166666666666666,0
77137,2015-12-14T00:09:00Z,sit,Deception,0,Deception,3.2333333333333334,0
77137,2015-12-14T03:23:00Z,sit,Deception,0,Deception,18.366666666666667,0.27223230490018147
77137,2015-12-14T21:45:00Z,sit,Deception,5,Deception,2.75,-1.8181818181818181
77137,2015-12-15T00:30:00Z,sit,Deception,0,Deception,3.066666666666667,0
77137,2015-12-15T03:34:00Z,sit,Deception,0,Deception,14.616666666666667,0
77137,2015-12-15T18:11:00Z,sit,Deception,0,Deception,2.8666666666666667,1.744186046511628
77137,2015-12-15T21:03:00Z,sit,Deception,5,Deception,4.233333333333333,-1.1811023622047243
77137,2015-12-16T01:17:00Z,sit,Deception,0,Deception,1.7666666666666666,0
77137,2015-12-16T03:03:00Z,sit,Deception,0,Deception,18.6,0
77137,2015-12-16T21:39:00Z,sit,Deception,0,Deception,2.3666666666666667,0
77137,2015-12-17T00:01:00Z,sit,Deception,0,Deception,3.1333333333333333,0
77137,2015-12-17T03:09:00Z,sit,Deception,0,Deception,15.216666666666667,0
77137,2015-12-17T18:22:00Z,sit,Deception,0,Deception,2.6333333333333333,0
77137,2015-12-17T21:00:00Z,sit,Deception,0,Deception,3.316666666666667,0
77137,2015-12-18T00:19:00Z,sit,Deception,0,Deception,2.783333333333333,0
77137,2015-12-18T03:06:00Z,sit,Deception,0,Deception,15.083333333333334,0
77137,2015-12-18T18:11:00Z,sit,Deception,0,Deception,3.15,0
77137,2015-12-18T21:20:00Z,sit,Deception,0,Deception,2.9,0
77137,2015-12-19T00:14:00Z,sit,Deception,0,Deception,2.816666666666667,0
77137,2015-12-19T03:03:00Z,sit,Deception,0,Deception,15.45,0
77137,2015-12-19T18:30:00Z,sit,Deception,0,Deception,2.65,0
77137,2015-12-19T21:09:00Z,sit,Deception,0,Deception,2.8666666666666667,0
77137,2015-12-20T00:01:00Z,sit,Deception,0,Deception,3.033333333333333,0
77137,2015-12-20T03:03:00Z,sit,Deception,0,Deception,15.633333333333333,0
77137,2015-12-20T18:41:00Z,sit,Deception,0,Deception,2.5166666666666666,0
77137,2015-12-20T21:12:00Z,sit,Deception,0,Deception,3.3666666666666667,0
77137,2015-12-21T00:34:00Z,sit,Deception,0,Deception,3.5,0.7142857142857143
77137,2015-12-21T04:04:00Z,sit,Deception,2.5,Deception,15.516666666666667,-0.16111707841031148
77137,2015-12-21T19:35:00Z,sit,Deception,0,Deception,1.45,0
77137,2015-12-21T21:02:00Z,sit,Deception,0,Deception,4,0
77137,2015-12-22T01:02:00Z,sit,Deception,0,Deception,2.283333333333333,1.094890510948905
77137,2015-12-22T03:19:00Z,sit,Deception,2.5,Deception,15.116666666666667,-0.16538037486218302
77137,2015-12-22T18:26:00Z,sit,Deception,0,Deception,2.7,0
77137,2015-12-22T21:08:00Z,sit,Deception,0,Deception,6.083333333333333,0
77137,2015-12-23T03:13:00Z,sit,Deception,0,Deception,17.783333333333335,0
77137,2015-12-23T21:00:00Z,sit,Deception,0,Deception,3.316666666666667,0
77137,2015-12-24T00:19:00Z,sit,Deception,0,Deception,2.75,0
77137,2015-12-24T03:04:00Z,sit,Deception,0,Deception,15.016666666666667,0
77137,2015-12-24T18:05:00Z,sit,Deception,0,Deception,3.1,0
77137,2015-12-24T21:11:00Z,sit,Deception,0,Deception,2.933333333333333,0
77137,2015-12-25T00:07:00Z,sit,Deception,0,Deception,2.9,0
77137,2015-12-25T03:01:00Z,sit,Deception,0,Deception,15.166666666666666,0
77137,2015-12-25T18:11:00Z,sit,Deception,0,Deception,5.833333333333333,0
77137,2015-12-26T00:01:00Z,sit,Deception,0,Deception,3.1,0
77137,2015-12-26T03:07:00Z,sit,Deception,0,Deception,17.9,0
77137,2015-12-26T21:01:00Z,sit,Deception,0,Deception,3.033333333333333,0
77137,2015-12-27T00:03:00Z,sit,Deception,0,Deception,3.05,0
77137,2015-12-27T03:06:00Z,sit,Deception,0,Deception,17.616666666666667,0
77137,2015-12-27T20:43:00Z,sit,Deception,0,Deception,6.35,0
77137,2015-12-28T03:04:00Z,sit,Deception,0,Deception,14.983333333333333,0
77137,2015-12-28T18:03:00Z,sit,Deception,0,Deception,3.2333333333333334,0
77137,2015-12-28T21:17:00Z,sit,Deception,0,Deception,2.75,0
77137,2015-12-29T00:02:00Z,sit,Deception,0,Deception,3.066666666666667,0
77137,2015-12-29T03:06:00Z,sit,Deception,0,Deception,15.15,0
77137,2015-12-29T18:15:00Z,sit,Deception,0,Deception,3.183333333333333,1.5706806282722514
77137,2015-12-29T21:26:00Z,sit,Deception,5,Deception,2.85,-1.7543859649122806
77137,2015-12-30T00:17:00Z,sit,Deception,0,Deception,2.8333333333333335,0
77137,2015-12-30T03:07:00Z,sit,Deception,0,Deception,18,0.1388888888888889
77137,2015-12-30T21:07:00Z,sit,Deception,2.5,Deception,2.8833333333333333,-0.8670520231213873
77137,2015-12-31T00:00:00Z,sit,Deception,0,Deception,4.45,1.1235955056179774
77137,2015-12-31T04:27:00Z,sit,Deception,5,Deception,13.633333333333333,-0.36674816625916873
77137,2015-12-31T18:05:00Z,sit,Deception,0,Deception,4.233333333333333,0
77137,2015-12-31T22:19:00Z,sit,Deception,0,Deception,1.7,0
77137,2016-01-01T00:01:00Z,sit,Deception,0,Deception,3,0
77137,2016-01-01T03:01:00Z,sit,Deception,0,Deception,NA,NA
77137,2015-12-07T21:06:00Z,sit,Duty,5,Duty,2.9166666666666665,1.7142857142857144
77137,2015-12-08T00:01:00Z,sit,Duty,10,Duty,3.1333333333333333,-1.5957446808510638
77137,2015-12-08T03:09:00Z,sit,Duty,5,Duty,14.883333333333333,0.335946248600224
77137,2015-12-08T18:02:00Z,sit,Duty,10,Duty,3.4,-0.7352941176470589
77137,2015-12-08T21:26:00Z,sit,Duty,7.5,Duty,2.7,0.9259259259259258
77137,2015-12-09T00:08:00Z,sit,Duty,10,Duty,2.9166666666666665,0
77137,2015-12-09T03:03:00Z,sit,Duty,10,Duty,14.983333333333333,-0.33370411568409347
77137,2015-12-09T18:02:00Z,sit,Duty,5,Duty,3.6666666666666665,0
77137,2015-12-09T21:42:00Z,sit,Duty,5,Duty,2.683333333333333,1.863354037267081
77137,2015-12-10T00:23:00Z,sit,Duty,10,Duty,2.6333333333333333,0
77137,2015-12-10T03:01:00Z,sit,Duty,10,Duty,15.4,0
77137,2015-12-10T18:25:00Z,sit,Duty,10,Duty,2.6166666666666667,0
77137,2015-12-10T21:02:00Z,sit,Duty,10,Duty,2.9833333333333334,-1.675977653631285
77137,2015-12-11T00:01:00Z,sit,Duty,5,Duty,2.9833333333333334,-0.8379888268156425
77137,2015-12-11T03:00:00Z,sit,Duty,2.5,Duty,15.7,0
77137,2015-12-11T18:42:00Z,sit,Duty,2.5,Duty,2.6,2.8846153846153846
77137,2015-12-11T21:18:00Z,sit,Duty,10,Duty,2.8,0
77137,2015-12-12T00:06:00Z,sit,Duty,10,Duty,4.133333333333334,-2.419354838709677
77137,2015-12-12T04:14:00Z,sit,Duty,0,Duty,16.9,0.591715976331361
77137,2015-12-12T21:08:00Z,sit,Duty,10,Duty,2.966666666666667,0
77137,2015-12-13T00:06:00Z,sit,Duty,10,Duty,2.9833333333333334,-2.5139664804469275
77137,2015-12-13T03:05:00Z,sit,Duty,2.5,Duty,18.05,0.27700831024930744
77137,2015-12-13T21:08:00Z,sit,Duty,7.5,Duty,3.0166666666666666,0.8287292817679558
77137,2015-12-14T00:09:00Z,sit,Duty,10,Duty,3.2333333333333334,-2.319587628865979
77137,2015-12-14T03:23:00Z,sit,Duty,2.5,Duty,18.366666666666667,0.13611615245009073
77137,2015-12-14T21:45:00Z,sit,Duty,5,Duty,2.75,1.8181818181818181
77137,2015-12-15T00:30:00Z,sit,Duty,10,Duty,3.066666666666667,-1.6304347826086956
77137,2015-12-15T03:34:00Z,sit,Duty,5,Duty,14.616666666666667,0.3420752565564424
77137,2015-12-15T18:11:00Z,sit,Duty,10,Duty,2.8666666666666667,0
77137,2015-12-15T21:03:00Z,sit,Duty,10,Duty,4.233333333333333,0
77137,2015-12-16T01:17:00Z,sit,Duty,10,Duty,1.7666666666666666,-5.660377358490567
77137,2015-12-16T03:03:00Z,sit,Duty,0,Duty,18.6,0.13440860215053763
77137,2015-12-16T21:39:00Z,sit,Duty,2.5,Duty,2.3666666666666667,-1.056338028169014
77137,2015-12-17T00:01:00Z,sit,Duty,0,Duty,3.1333333333333333,0
77137,2015-12-17T03:09:00Z,sit,Duty,0,Duty,15.216666666666667,0
77137,2015-12-17T18:22:00Z,sit,Duty,0,Duty,2.6333333333333333,0
77137,2015-12-17T21:00:00Z,sit,Duty,0,Duty,3.316666666666667,0
77137,2015-12-18T00:19:00Z,sit,Duty,0,Duty,2.783333333333333,0
77137,2015-12-18T03:06:00Z,sit,Duty,0,Duty,15.083333333333334,0
77137,2015-12-18T18:11:00Z,sit,Duty,0,Duty,3.15,0
77137,2015-12-18T21:20:00Z,sit,Duty,0,Duty,2.9,0
77137,2015-12-19T00:14:00Z,sit,Duty,0,Duty,2.816666666666667,0
77137,2015-12-19T03:03:00Z,sit,Duty,0,Duty,15.45,0.4854368932038835
77137,2015-12-19T18:30:00Z,sit,Duty,7.5,Duty,2.65,-0.9433962264150944
77137,2015-12-19T21:09:00Z,sit,Duty,5,Duty,2.8666666666666667,-1.744186046511628
77137,2015-12-20T00:01:00Z,sit,Duty,0,Duty,3.033333333333333,1.6483516483516485
77137,2015-12-20T03:03:00Z,sit,Duty,5,Duty,15.633333333333333,0.31982942430703626
77137,2015-12-20T18:41:00Z,sit,Duty,10,Duty,2.5166666666666666,0
77137,2015-12-20T21:12:00Z,sit,Duty,10,Duty,3.3666666666666667,-2.9702970297029703
77137,2015-12-21T00:34:00Z,sit,Duty,0,Duty,3.5,0
77137,2015-12-21T04:04:00Z,sit,Duty,0,Duty,15.516666666666667,0.32223415682062295
77137,2015-12-21T19:35:00Z,sit,Duty,5,Duty,1.45,0
77137,2015-12-21T21:02:00Z,sit,Duty,5,Duty,4,0
77137,2015-12-22T01:02:00Z,sit,Duty,5,Duty,2.283333333333333,-2.18978102189781
77137,2015-12-22T03:19:00Z,sit,Duty,0,Duty,15.116666666666667,0
77137,2015-12-22T18:26:00Z,sit,Duty,0,Duty,2.7,0
77137,2015-12-22T21:08:00Z,sit,Duty,0,Duty,6.083333333333333,0
77137,2015-12-23T03:13:00Z,sit,Duty,0,Duty,17.783333333333335,0
77137,2015-12-23T21:00:00Z,sit,Duty,0,Duty,3.316666666666667,0
77137,2015-12-24T00:19:00Z,sit,Duty,0,Duty,2.75,0
77137,2015-12-24T03:04:00Z,sit,Duty,0,Duty,15.016666666666667,0
77137,2015-12-24T18:05:00Z,sit,Duty,0,Duty,3.1,2.4193548387096775
77137,2015-12-24T21:11:00Z,sit,Duty,7.5,Duty,2.933333333333333,-0.8522727272727273
77137,2015-12-25T00:07:00Z,sit,Duty,5,Duty,2.9,-1.7241379310344829
77137,2015-12-25T03:01:00Z,sit,Duty,0,Duty,15.166666666666666,0.16483516483516483
77137,2015-12-25T18:11:00Z,sit,Duty,2.5,Duty,5.833333333333333,0
77137,2015-12-26T00:01:00Z,sit,Duty,2.5,Duty,3.1,-0.8064516129032258
77137,2015-12-26T03:07:00Z,sit,Duty,0,Duty,17.9,0.2793296089385475
77137,2015-12-26T21:01:00Z,sit,Duty,5,Duty,3.033333333333333,-1.6483516483516485
77137,2015-12-27T00:03:00Z,sit,Duty,0,Duty,3.05,0
77137,2015-12-27T03:06:00Z,sit,Duty,0,Duty,17.616666666666667,0
77137,2015-12-27T20:43:00Z,sit,Duty,0,Duty,6.35,0
77137,2015-12-28T03:04:00Z,sit,Duty,0,Duty,14.983333333333333,0
77137,2015-12-28T18:03:00Z,sit,Duty,0,Duty,3.2333333333333334,0
77137,2015-12-28T21:17:00Z,sit,Duty,0,Duty,2.75,0
77137,2015-12-29T00:02:00Z,sit,Duty,0,Duty,3.066666666666667,0
77137,2015-12-29T03:06:00Z,sit,Duty,0,Duty,15.15,0
77137,2015-12-29T18:15:00Z,sit,Duty,0,Duty,3.183333333333333,0
77137,2015-12-29T21:26:00Z,sit,Duty,0,Duty,2.85,0
77137,2015-12-30T00:17:00Z,sit,Duty,0,Duty,2.8333333333333335,0
77137,2015-12-30T03:07:00Z,sit,Duty,0,Duty,18,0
77137,2015-12-30T21:07:00Z,sit,Duty,0,Duty,2.8833333333333333,0
77137,2015-12-31T00:00:00Z,sit,Duty,0,Duty,4.45,0
77137,2015-12-31T04:27:00Z,sit,Duty,0,Duty,13.633333333333333,0
77137,2015-12-31T18:05:00Z,sit,Duty,0,Duty,4.233333333333333,0
77137,2015-12-31T22:19:00Z,sit,Duty,0,Duty,1.7,0
77137,2016-01-01T00:01:00Z,sit,Duty,0,Duty,3,0
77137,2016-01-01T03:01:00Z,sit,Duty,0,Duty,NA,NA
77137,2015-12-07T21:06:00Z,sit,Intellect,2.5,Intellect,2.9166666666666665,0
77137,2015-12-08T00:01:00Z,sit,Intellect,2.5,Intellect,3.1333333333333333,0
77137,2015-12-08T03:09:00Z,sit,Intellect,2.5,Intellect,14.883333333333333,0.335946248600224
77137,2015-12-08T18:02:00Z,sit,Intellect,7.5,Intellect,3.4,0
77137,2015-12-08T21:26:00Z,sit,Intellect,7.5,Intellect,2.7,0.9259259259259258
77137,2015-12-09T00:08:00Z,sit,Intellect,10,Intellect,2.9166666666666665,0
77137,2015-12-09T03:03:00Z,sit,Intellect,10,Intellect,14.983333333333333,-0.6674082313681869
77137,2015-12-09T18:02:00Z,sit,Intellect,0,Intellect,3.6666666666666665,0.6818181818181819
77137,2015-12-09T21:42:00Z,sit,Intellect,2.5,Intellect,2.683333333333333,-0.9316770186335405
77137,2015-12-10T00:23:00Z,sit,Intellect,0,Intellect,2.6333333333333333,2.848101265822785
77137,2015-12-10T03:01:00Z,sit,Intellect,7.5,Intellect,15.4,-0.3246753246753247
77137,2015-12-10T18:25:00Z,sit,Intellect,2.5,Intellect,2.6166666666666667,1.910828025477707
77137,2015-12-10T21:02:00Z,sit,Intellect,7.5,Intellect,2.9833333333333334,0
77137,2015-12-11T00:01:00Z,sit,Intellect,7.5,Intellect,2.9833333333333334,-1.675977653631285
77137,2015-12-11T03:00:00Z,sit,Intellect,2.5,Intellect,15.7,0
77137,2015-12-11T18:42:00Z,sit,Intellect,2.5,Intellect,2.6,2.8846153846153846
77137,2015-12-11T21:18:00Z,sit,Intellect,10,Intellect,2.8,0
77137,2015-12-12T00:06:00Z,sit,Intellect,10,Intellect,4.133333333333334,-2.419354838709677
77137,2015-12-12T04:14:00Z,sit,Intellect,0,Intellect,16.9,0.591715976331361
77137,2015-12-12T21:08:00Z,sit,Intellect,10,Intellect,2.966666666666667,0
77137,2015-12-13T00:06:00Z,sit,Intellect,10,Intellect,2.9833333333333334,-3.35195530726257
77137,2015-12-13T03:05:00Z,sit,Intellect,0,Intellect,18.05,0.4155124653739612
77137,2015-12-13T21:08:00Z,sit,Intellect,7.5,Intellect,3.0166666666666666,0.8287292817679558
77137,2015-12-14T00:09:00Z,sit,Intellect,10,Intellect,3.2333333333333334,-2.319587628865979
77137,2015-12-14T03:23:00Z,sit,Intellect,2.5,Intellect,18.366666666666667,0.13611615245009073
77137,2015-12-14T21:45:00Z,sit,Intellect,5,Intellect,2.75,1.8181818181818181
77137,2015-12-15T00:30:00Z,sit,Intellect,10,Intellect,3.066666666666667,-3.260869565217391
77137,2015-12-15T03:34:00Z,sit,Intellect,0,Intellect,14.616666666666667,0.6841505131128848
77137,2015-12-15T18:11:00Z,sit,Intellect,10,Intellect,2.8666666666666667,0
77137,2015-12-15T21:03:00Z,sit,Intellect,10,Intellect,4.233333333333333,0
77137,2015-12-16T01:17:00Z,sit,Intellect,10,Intellect,1.7666666666666666,-5.660377358490567
77137,2015-12-16T03:03:00Z,sit,Intellect,0,Intellect,18.6,0.4032258064516129
77137,2015-12-16T21:39:00Z,sit,Intellect,7.5,Intellect,2.3666666666666667,-3.169014084507042
77137,2015-12-17T00:01:00Z,sit,Intellect,0,Intellect,3.1333333333333333,0
77137,2015-12-17T03:09:00Z,sit,Intellect,0,Intellect,15.216666666666667,0
77137,2015-12-17T18:22:00Z,sit,Intellect,0,Intellect,2.6333333333333333,0
77137,2015-12-17T21:00:00Z,sit,Intellect,0,Intellect,3.316666666666667,0
77137,2015-12-18T00:19:00Z,sit,Intellect,0,Intellect,2.783333333333333,0
77137,2015-12-18T03:06:00Z,sit,Intellect,0,Intellect,15.083333333333334,0
77137,2015-12-18T18:11:00Z,sit,Intellect,0,Intellect,3.15,0
77137,2015-12-18T21:20:00Z,sit,Intellect,0,Intellect,2.9,0
77137,2015-12-19T00:14:00Z,sit,Intellect,0,Intellect,2.816666666666667,0
77137,2015-12-19T03:03:00Z,sit,Intellect,0,Intellect,15.45,0
77137,2015-12-19T18:30:00Z,sit,Intellect,0,Intellect,2.65,1.8867924528301887
77137,2015-12-19T21:09:00Z,sit,Intellect,5,Intellect,2.8666666666666667,-1.744186046511628
77137,2015-12-20T00:01:00Z,sit,Intellect,0,Intellect,3.033333333333333,1.6483516483516485
77137,2015-12-20T03:03:00Z,sit,Intellect,5,Intellect,15.633333333333333,-0.15991471215351813
77137,2015-12-20T18:41:00Z,sit,Intellect,2.5,Intellect,2.5166666666666666,0.9933774834437087
77137,2015-12-20T21:12:00Z,sit,Intellect,5,Intellect,3.3666666666666667,-1.4851485148514851
77137,2015-12-21T00:34:00Z,sit,Intellect,0,Intellect,3.5,0
77137,2015-12-21T04:04:00Z,sit,Intellect,0,Intellect,15.516666666666667,0
77137,2015-12-21T19:35:00Z,sit,Intellect,0,Intellect,1.45,0
77137,2015-12-21T21:02:00Z,sit,Intellect,0,Intellect,4,0
77137,2015-12-22T01:02:00Z,sit,Intellect,0,Intellect,2.283333333333333,2.18978102189781
77137,2015-12-22T03:19:00Z,sit,Intellect,5,Intellect,15.116666666666667,-0.33076074972436603
77137,2015-12-22T18:26:00Z,sit,Intellect,0,Intellect,2.7,0
77137,2015-12-22T21:08:00Z,sit,Intellect,0,Intellect,6.083333333333333,0
77137,2015-12-23T03:13:00Z,sit,Intellect,0,Intellect,17.783333333333335,0.2811621368322399
77137,2015-12-23T21:00:00Z,sit,Intellect,5,Intellect,3.316666666666667,-1.507537688442211
77137,2015-12-24T00:19:00Z,sit,Intellect,0,Intellect,2.75,1.8181818181818181
77137,2015-12-24T03:04:00Z,sit,Intellect,5,Intellect,15.016666666666667,-0.3329633740288568
77137,2015-12-24T18:05:00Z,sit,Intellect,0,Intellect,3.1,0
77137,2015-12-24T21:11:00Z,sit,Intellect,0,Intellect,2.933333333333333,0
77137,2015-12-25T00:07:00Z,sit,Intellect,0,Intellect,2.9,0
77137,2015-12-25T03:01:00Z,sit,Intellect,0,Intellect,15.166666666666666,0.16483516483516483
77137,2015-12-25T18:11:00Z,sit,Intellect,2.5,Intellect,5.833333333333333,-0.4285714285714286
77137,2015-12-26T00:01:00Z,sit,Intellect,0,Intellect,3.1,0
77137,2015-12-26T03:07:00Z,sit,Intellect,0,Intellect,17.9,0.2793296089385475
77137,2015-12-26T21:01:00Z,sit,Intellect,5,Intellect,3.033333333333333,-1.6483516483516485
77137,2015-12-27T00:03:00Z,sit,Intellect,0,Intellect,3.05,0
77137,2015-12-27T03:06:00Z,sit,Intellect,0,Intellect,17.616666666666667,0
77137,2015-12-27T20:43:00Z,sit,Intellect,0,Intellect,6.35,0
77137,2015-12-28T03:04:00Z,sit,Intellect,0,Intellect,14.983333333333333,0
77137,2015-12-28T18:03:00Z,sit,Intellect,0,Intellect,3.2333333333333334,0
77137,2015-12-28T21:17:00Z,sit,Intellect,0,Intellect,2.75,0
77137,2015-12-29T00:02:00Z,sit,Intellect,0,Intellect,3.066666666666667,0
77137,2015-12-29T03:06:00Z,sit,Intellect,0,Intellect,15.15,0
77137,2015-12-29T18:15:00Z,sit,Intellect,0,Intellect,3.183333333333333,0
77137,2015-12-29T21:26:00Z,sit,Intellect,0,Intellect,2.85,0
77137,2015-12-30T00:17:00Z,sit,Intellect,0,Intellect,2.8333333333333335,0
77137,2015-12-30T03:07:00Z,sit,Intellect,0,Intellect,18,0
77137,2015-12-30T21:07:00Z,sit,Intellect,0,Intellect,2.8833333333333333,1.7341040462427746
77137,2015-12-31T00:00:00Z,sit,Intellect,5,Intellect,4.45,0
77137,2015-12-31T04:27:00Z,sit,Intellect,5,Intellect,13.633333333333333,-0.36674816625916873
77137,2015-12-31T18:05:00Z,sit,Intellect,0,Intellect,4.233333333333333,0
77137,2015-12-31T22:19:00Z,sit,Intellect,0,Intellect,1.7,0
77137,2016-01-01T00:01:00Z,sit,Intellect,0,Intellect,3,0
77137,2016-01-01T03:01:00Z,sit,Intellect,0,Intellect,NA,NA
77137,2015-12-07T21:06:00Z,sit,Mating,0,Mating,2.9166666666666665,0
77137,2015-12-08T00:01:00Z,sit,Mating,0,Mating,3.1333333333333333,3.1914893617021276
77137,2015-12-08T03:09:00Z,sit,Mating,10,Mating,14.883333333333333,-0.671892497200448
77137,2015-12-08T18:02:00Z,sit,Mating,0,Mating,3.4,0
77137,2015-12-08T21:26:00Z,sit,Mating,0,Mating,2.7,3.7037037037037033
77137,2015-12-09T00:08:00Z,sit,Mating,10,Mating,2.9166666666666665,-0.8571428571428572
77137,2015-12-09T03:03:00Z,sit,Mating,7.5,Mating,14.983333333333333,-0.16685205784204674
77137,2015-12-09T18:02:00Z,sit,Mating,5,Mating,3.6666666666666665,1.3636363636363638
77137,2015-12-09T21:42:00Z,sit,Mating,10,Mating,2.683333333333333,-3.726708074534162
77137,2015-12-10T00:23:00Z,sit,Mating,0,Mating,2.6333333333333333,1.89873417721519
77137,2015-12-10T03:01:00Z,sit,Mating,5,Mating,15.4,-0.3246753246753247
77137,2015-12-10T18:25:00Z,sit,Mating,0,Mating,2.6166666666666667,0
77137,2015-12-10T21:02:00Z,sit,Mating,0,Mating,2.9833333333333334,1.675977653631285
77137,2015-12-11T00:01:00Z,sit,Mating,5,Mating,2.9833333333333334,1.675977653631285
77137,2015-12-11T03:00:00Z,sit,Mating,10,Mating,15.7,0
77137,2015-12-11T18:42:00Z,sit,Mating,10,Mating,2.6,-0.9615384615384615
77137,2015-12-11T21:18:00Z,sit,Mating,7.5,Mating,2.8,0
77137,2015-12-12T00:06:00Z,sit,Mating,7.5,Mating,4.133333333333334,0.6048387096774193
77137,2015-12-12T04:14:00Z,sit,Mating,10,Mating,16.9,-0.2958579881656805
77137,2015-12-12T21:08:00Z,sit,Mating,5,Mating,2.966666666666667,0
77137,2015-12-13T00:06:00Z,sit,Mating,5,Mating,2.9833333333333334,0.8379888268156425
77137,2015-12-13T03:05:00Z,sit,Mating,7.5,Mating,18.05,-0.13850415512465372
77137,2015-12-13T21:08:00Z,sit,Mating,5,Mating,3.0166666666666666,0
77137,2015-12-14T00:09:00Z,sit,Mating,5,Mating,3.2333333333333334,1.5463917525773196
77137,2015-12-14T03:23:00Z,sit,Mating,10,Mating,18.366666666666667,-0.13611615245009073
77137,2015-12-14T21:45:00Z,sit,Mating,7.5,Mating,2.75,-0.9090909090909091
77137,2015-12-15T00:30:00Z,sit,Mating,5,Mating,3.066666666666667,0.8152173913043478
77137,2015-12-15T03:34:00Z,sit,Mating,7.5,Mating,14.616666666666667,-0.1710376282782212
77137,2015-12-15T18:11:00Z,sit,Mating,5,Mating,2.8666666666666667,-1.744186046511628
77137,2015-12-15T21:03:00Z,sit,Mating,0,Mating,4.233333333333333,0
77137,2015-12-16T01:17:00Z,sit,Mating,0,Mating,1.7666666666666666,5.660377358490567
77137,2015-12-16T03:03:00Z,sit,Mating,10,Mating,18.6,-0.26881720430107525
77137,2015-12-16T21:39:00Z,sit,Mating,5,Mating,2.3666666666666667,2.112676056338028
77137,2015-12-17T00:01:00Z,sit,Mating,10,Mating,3.1333333333333333,0
77137,2015-12-17T03:09:00Z,sit,Mating,10,Mating,15.216666666666667,0
77137,2015-12-17T18:22:00Z,sit,Mating,10,Mating,2.6333333333333333,-3.79746835443038
77137,2015-12-17T21:00:00Z,sit,Mating,0,Mating,3.316666666666667,0
77137,2015-12-18T00:19:00Z,sit,Mating,0,Mating,2.783333333333333,0
77137,2015-12-18T03:06:00Z,sit,Mating,0,Mating,15.083333333333334,0
77137,2015-12-18T18:11:00Z,sit,Mating,0,Mating,3.15,0
77137,2015-12-18T21:20:00Z,sit,Mating,0,Mating,2.9,0
77137,2015-12-19T00:14:00Z,sit,Mating,0,Mating,2.816666666666667,0
77137,2015-12-19T03:03:00Z,sit,Mating,0,Mating,15.45,0
77137,2015-12-19T18:30:00Z,sit,Mating,0,Mating,2.65,0
